sample,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,2:1,2:2,2:3,2:4,1:1,1:2,1:3,1:4,1:5,1:6,1:7,1:8,1:9,1:10,1:11,1:12,1:13,1:14,5:1,5:2,5:3,5:4,5:5,5:6,3:1,3:2,3:3,3:4,3:5,4:1,4:2,4:3,7:1,7:2,8:1,8:2,8:3,8:4,6:1,6:2,6:3,6:4,6:5,target
1065,0.1679793094795430,0.0453387552875739,0.4444444444444440,0.625,0.6811594202898550,0.2666666666666670,0.125,0.1311126860382710,0.1560379918588870,0.0787671232876712,0.1888707037643210,0.1881597062872880,0.1680350923745400,0.0102176932656384,0.1544837980406930,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.6,0.5,0.3385049365303240,0.1099702690174390,0.1060329067641680,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.9090909090909090,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1653936953200940
1066,0.2020547945205480,0.059361050737339,0.6666666666666670,0.5,0.8985507246376810,0.7833333333333330,0.0648032885674931,0.2127923458540040,0.0315802680247579,0.0449486301369863,0.213747954173486,0.2230380908673700,0.4619854721549640,0.0102176932656384,0.3628485305199700,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.8727272727272730,0.5,0.3758815232722140,0.3453908984830810,0.0804387568555758,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.4070268018330790
1067,0.1301369863013700,0.0305545817850382,0.5555555555555560,0.75,0.8768115942028990,0.7333333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3420376712328770,0.1307692307692310,0.106700321248279,0.3738498789346250,0.0102176932656384,0.2330444611906560,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.8454545454545460,0.5,0.2679830747531740,0.1099702690174390,0.073126142595978,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1987223996667130
1068,0.2020547945205480,0.0395428731683376,0.5555555555555560,0.625,0.6666666666666670,0.2333333333333330,0.225,0.1194188518781010,0.0719131614654002,0.2428255183899420,0.1276595744680850,0.1064708581918310,0.3937046004842620,0.0102176932656384,0.2405802562170310,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.5,0.3333333333333330,0.4166666666666670,0.204337899543379,0.5818181818181820,0.5,0.311706629055007,0.3827304550758460,0.2340036563071300,0.0397719376613063,0.0067117894509761,0.39375,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1846965699208440
1069,0.071917808219178,0.0124517983593914,0.5555555555555560,0.375,0.7318840579710150,0.3833333333333330,0.0648032885674931,0.1482990786676120,0.0315802680247579,0.0449486301369863,0.1541734860883800,0.2195961450206520,0.5956416464891040,0.0102176932656384,0.4120195930670690,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.625,0.3333333333333330,0.6666666666666670,0.3333333333333330,0.6636363636363640,0.5,0.4062059238363890,0.8494749124854140,0.036563071297989,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1617830856825440
1070,0.1335616438356160,0.0387950174110168,0.4444444444444440,0.75,0.5579710144927540,0.8833333333333330,0.0648032885674931,0.0389794472005669,0.0315802680247579,0.2675513698630140,0.1382978723404260,0.1282698485543830,0.1680350923745400,0.0102176932656384,0.1053127354935950,0.1417808219178080,0.5,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.1666666666666670,0.204337899543379,0.7727272727272730,0.5,0.4062059238363890,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1390084710456880
1071,0.1746575342465750,0.0413751197737736,0.4444444444444440,0.5,0.6086956521739130,0.1,0.075,0.1038270729978740,0.0315802680247579,0.1977739726027400,0.1715220949263500,0.163836622303809,0.1680350923745400,0.0102176932656384,0.1345139412207990,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.509090909090909,0.25,0.2016925246826520,0.1099702690174390,0.036563071297989,0.0397719376613063,0.0067117894509761,0.4,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1390084710456880
1072,0.1952054794520550,0.0486106242258524,0.5555555555555560,0.625,0.6956521739130440,0.3,0.0648032885674931,0.0527994330262225,0.0315802680247579,0.1836472602739730,0.1189852700491000,0.1135842129417160,0.3520581113801450,0.0102176932656384,0.2302185380557650,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.5,0.3333333333333330,0.5,0.204337899543379,0.6181818181818180,0.5,0.3110014104372360,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1653936953200940
1073,0.0993150684931506,0.0293767089672579,0.4444444444444440,0.25,0.5507246376811590,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.3467465753424660,0.132569558101473,0.1532813217072050,0.2198547215496370,0.0102176932656384,0.2113790504898270,0.3333333333333330,0.5,0.3333333333333330,0.1914383561643840,0.5,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.4909090909090910,0.25,0.1974612129760230,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.6363636363636360,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.078600194417442
1074,0.184931506849315,0.031082754913646,0.5555555555555560,0.625,0.7608695652173910,0.45,0.0875,0.0947909284195605,0.0315802680247579,0.0663527397260274,0.1129296235679210,0.0835245525470399,0.3525423728813560,0.0102176932656384,0.2057272042200450,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.7,0.5,0.310296191819464,0.294049008168028,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1730315233995280
1075,0.1815068493150690,0.0339152585944985,0.6666666666666670,0.5,0.9710144927536230,0.9333333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.5308219178082190,0.2029459901800330,0.2078935291418080,0.1680350923745400,0.0102176932656384,0.1706857573474000,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.25,0.3333333333333330,0.25,0.204337899543379,0.9636363636363640,0.75,0.5825105782792670,0.1633605600933490,0.170018281535649,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2209415358977920
1076,0.184931506849315,0.0552712145644908,0.6666666666666670,0.625,0.4927536231884060,0.5666666666666670,0.0648032885674931,0.0726435152374202,0.0315802680247579,0.1669520547945210,0.1309328968903440,0.1436438733363930,0.3777239709443100,0.0102176932656384,0.2648831951770910,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.3333333333333330,0.6666666666666670,0.3636363636363640,0.25,0.1692524682651620,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2563532842660740
1077,0.1335616438356160,0.0444039355909229,0.4444444444444440,0.875,0.463768115942029,0.65,0.0648032885674931,0.1109142452161590,0.0315802680247579,0.0727739726027397,0.1302782324058920,0.1748508490133090,0.1791767554479420,0.0102176932656384,0.2132629992464210,0.1417808219178080,0.5,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.4545454545454550,0.5,0.3991537376586740,0.5087514585764290,0.0383912248628884,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.032258064516129,0.2727272727272730,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.1876128315511730
1078,0.1679793094795430,0.0681016149010259,0.4444444444444440,0.5,0.7028985507246380,0.3166666666666670,0.0648032885674931,0.0132884479092841,0.5366350067842610,0.098458904109589,0.1793780687397710,0.1748508490133090,0.1680350923745400,0.0102176932656384,0.1435568952524490,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.6272727272727270,0.25,0.2108603667136810,0.2800466744457410,0.0585009140767824,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.1442855159005690
1079,0.0547945205479452,0.0146532987450045,0.5555555555555560,0.5,0.9565217391304350,0.9,0.105625,0.1172927002126150,0.0315802680247579,0.0796232876712328,0.1387888707037640,0.1179440110142270,0.1680350923745400,0.0102176932656384,0.0968349660889223,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.125,0.3333333333333330,0.0833333333333333,0.3333333333333330,0.9454545454545450,0.5,0.2961918194640340,0.1633605600933490,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.168032217747535
1080,0.1506849315068490,0.0349388861623314,0.4444444444444440,0.5,0.8840579710144930,0.7333333333333330,0.0648032885674931,0.0877037562012756,0.0315802680247579,0.2119006849315070,0.1620294599018000,0.1505277650298300,0.1680350923745400,0.0102176932656384,0.1235870384325550,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.25,0.204337899543379,0.8727272727272730,0.25,0.2108603667136810,0.1099702690174390,0.1170018281535650,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1265102069157060
1081,0.2020547945205480,0.0455257192269041,0.5555555555555560,0.75,0.717391304347826,0.9,0.09,0.1162296243798720,0.0315802680247579,0.2577054794520550,0.2058919803600650,0.2120238641578710,0.1680350923745400,0.0102176932656384,0.174076865109269,0.1417808219178080,0.5,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.25,0.204337899543379,0.6454545454545460,0.5,0.3723554301833570,0.0641773628938156,0.0853021462021988,0.0397719376613063,0.4251968503937010,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.1528954311901120
1082,0.184931506849315,0.0289794105961812,0.4444444444444440,0.5,0.6594202898550730,0.2166666666666670,0.0648032885674931,0.145995747696669,0.0315802680247579,0.0924657534246575,0.1702127659574470,0.1620009178522260,0.1680350923745400,0.0102176932656384,0.1330067822155240,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.25,0.204337899543379,0.5727272727272730,0.25,0.2172073342736250,0.1099702690174390,0.0853021462021988,0.3985507246376810,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1362310790168030
1083,0.1678082191780820,0.0348173596017668,0.6666666666666670,0.5,0.9420289855072470,0.8666666666666670,0.0625,0.0786037785307224,0.0315802680247579,0.6245719178082190,0.2387888707037640,0.2581459385039010,0.1680350923745400,0.0102176932656384,0.2119442351168050,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.9272727272727270,0.5,0.3716502115655850,0.2240373395565930,0.0712979890310786,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.7272727272727270,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2181641438689070
1084,0.2020547945205480,0.0350557386244128,0.5555555555555560,0.625,0.6666666666666670,0.2333333333333330,0.265625,0.0979801559177888,0.0315802680247579,0.2988013698630140,0.2047463175122750,0.2104176227627350,0.1680350923745400,0.0102176932656384,0.1727581009796530,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.6666666666666670,0.5818181818181820,0.25,0.3251057827926660,0.1099702690174390,0.2120658135283360,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0451612903225806,0.1818181818181820,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.173725871406749
1085,0.1679793094795430,0.0548318493070649,0.5555555555555560,0.5,0.8913043478260870,0.7666666666666670,0.0648032885674931,0.1048901488306170,0.0315802680247579,0.0423801369863013,0.1130932896890340,0.0819183111519045,0.3907990314769980,0.0102176932656384,0.2192916352675210,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.8636363636363640,0.5,0.2884344146685470,0.367561260210035,0.0804387568555758,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2119150118039160
1086,0.1780821917808220,0.0363130711164084,0.5555555555555560,0.625,0.8695652173913040,0.7,0.0648032885674931,0.1323529411764710,0.0315802680247579,0.0809075342465753,0.1531914893617020,0.1519045433685180,0.1680350923745400,0.0102176932656384,0.1247174076865110,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.25,0.204337899543379,0.8363636363636360,0.5,0.3977433004231310,0.1400233372228700,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1556728232189970
1087,0.1679793094795430,0.0031503423777138,0.3333333333333330,0.5,0.7318840579710150,0.3833333333333330,0.0648032885674931,0.0591778880226789,0.0315802680247579,0.0907534246575342,0.0893617021276595,0.0486461679669573,0.2644067796610170,0.0102176932656384,0.1428033157498120,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.6636363636363640,0.25,0.2016925246826520,0.1400233372228700,0.1755027422303470,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0674906263019025
1088,0.2191780821917810,0.0433475893337072,0.7777777777777780,0.5,0.9637681159420290,0.9333333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4631849315068490,0.1770867430441900,0.1716383662230380,0.4217917675544790,0.0102176932656384,0.3050113036925400,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.5,0.375,0.3333333333333330,0.5833333333333330,0.3333333333333330,0.9545454545454550,0.75,0.735543018335684,0.1866977829638270,0.0914076782449725,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.3636363636363640,0.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.3014859047354530
1089,0.0102739726027397,0.0057117483465376,0.6666666666666670,0.5,0.9565217391304350,0.9,0.03125,0.0786037785307224,0.0315802680247579,0.4152397260273970,0.1587561374795420,0.1459385039008720,0.3578692493946730,0.0102176932656384,0.2590429540316500,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.9454545454545450,0.5,0.2679830747531740,0.1099702690174390,0.073126142595978,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1424802110817940
1090,0.0547945205479452,0.0094229825422421,0.7777777777777780,0.5,0.9637681159420290,0.9166666666666670,0.0648032885674931,0.1840892983699500,0.0315802680247579,0.0890410958904109,0.2040916530278230,0.2094997705369440,0.1680350923745400,0.0102176932656384,0.1720045214770160,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.125,0.3333333333333330,0.1666666666666670,0.3333333333333330,0.9545454545454550,0.5,0.38787023977433,0.1099702690174390,0.1535648994515540,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.2727272727272730,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.2251076239411190
1091,0.1335616438356160,0.0338591694126995,0.2222222222222220,0.375,0.5652173913043480,0.0,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2428255183899420,0.1730653767683790,0.1620009178522260,0.1680350923745400,0.0102176932656384,0.1330067822155240,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.25,0.6666666666666670,0.3333333333333330,0.204337899543379,0.7909090909090910,0.5,0.2820874471086040,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0805443688376614
1092,0.0102739726027397,0.0040197246955993,0.6666666666666670,0.5,0.9202898550724640,0.8333333333333330,0.1325,0.0903614457831325,0.0315802680247579,0.0385273972602739,0.0981996726677577,0.0665442863698944,0.3041162227602910,0.0102176932656384,0.1729464958553130,0.3333333333333330,0.0287671232876712,0.6666666666666670,0.5,0.25,0.3333333333333330,0.1666666666666670,0.204337899543379,0.9,0.5,0.3258110014104370,0.1099702690174390,0.0877513711151736,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.173725871406749
1093,0.1335616438356160,0.0331860992311108,0.5555555555555560,0.5,0.3840579710144930,0.0,0.0648032885674931,0.0749468462083628,0.0315802680247579,0.324486301369863,0.1932896890343700,0.2423129876089950,0.1472154963680390,0.0102176932656384,0.2562170308967600,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.5,0.3333333333333330,0.4166666666666670,0.3333333333333330,0.2272727272727270,0.5,0.4062059238363890,0.3990665110851810,0.0853021462021988,0.2318840579710150,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.4545454545454550,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1410915150673520
1094,0.1712328767123290,0.0370656009722124,0.4444444444444440,0.875,0.6739130434782610,0.8,0.10375,0.117115520907158,0.0315802680247579,0.0869006849315068,0.1414075286415710,0.1987150068838920,0.1680350923745400,0.0102176932656384,0.1631499623210250,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.5,0.125,0.3333333333333330,0.3333333333333330,0.204337899543379,0.7,0.5,0.6234132581100140,0.1099702690174390,0.1170018281535650,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1542841272045550
1095,0.1815068493150690,0.021351281871509,0.4444444444444440,0.75,0.6086956521739130,0.8333333333333330,0.0648032885674931,0.0439404677533664,0.1628222523744910,0.1917808219178080,0.1531914893617020,0.1381367599816430,0.1680350923745400,0.0102176932656384,0.113413715146948,0.3333333333333330,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.25,0.3333333333333330,0.1666666666666670,0.204337899543379,0.509090909090909,0.25,0.2172073342736250,0.1099702690174390,0.0853021462021988,0.144927536231884,0.0067117894509761,0.3333333333333330,0.0037383524520176,0.0028057445868316,0.3636363636363640,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.1306762949590330
1096,0.1952054794520550,0.0374722475402556,0.5555555555555560,0.5,0.9710144927536230,0.9333333333333330,0.0648032885674931,0.0042523033309709,0.0315802680247579,0.5522260273972600,0.2150572831423900,0.2248737953189540,0.1680350923745400,0.0102176932656384,0.1846269781461940,0.1417808219178080,0.0287671232876712,0.6666666666666670,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.3333333333333330,0.9636363636363640,0.5,0.310296191819464,0.1099702690174390,0.0402193784277879,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,0.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1965449243160670
1097,0.1335616438356160,0.0260908177335296,0.5555555555555560,0.75,0.3043478260869570,0.9333333333333330,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.2928082191780820,0.1119476268412440,0.1007342817806330,0.2818401937046010,0.0102176932656384,0.192351168048229,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.375,0.3333333333333330,0.4166666666666670,0.204337899543379,0.7136923989715860,0.4417808219178080,0.3335543984388590,0.1586931155192530,0.0853021462021988,0.2083333333333330,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.1818181818181820,0.25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1278989029301490
1098,0.1679793094795430,0.011199139965879,0.7777777777777780,0.5,0.8260869565217390,0.6,0.0648032885674931,0.0786037785307224,0.0315802680247579,0.4597602739726030,0.1757774140752860,0.1730151445617260,0.1680350923745400,0.0102176932656384,0.142049736247174,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.5,0.25,0.3333333333333330,0.25,0.204337899543379,0.7909090909090910,0.5,0.3251057827926660,0.1099702690174390,0.1352833638025590,0.2481884057971010,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.8181818181818180,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1876128315511730
1099,0.0993150684931506,0.0219682628712987,0.3333333333333330,0.625,0.463768115942029,0.0,0.0648032885674931,0.1190644932671860,0.0315802680247579,0.2428255183899420,0.1099836333878890,0.0970628728774667,0.2745762711864410,0.0102176932656384,0.1865109269027880,0.1417808219178080,0.0287671232876712,0.3333333333333330,0.1914383561643840,0.375,0.3333333333333330,0.3333333333333330,0.204337899543379,0.3272727272727270,0.25,0.1692524682651620,0.1099702690174390,0.0853021462021988,0.0397719376613063,0.0067117894509761,0.0313769977168949,0.0037383524520176,0.0028057445868316,0.5454545454545450,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.129287598944591
