sample,1,2,1:1,1:2,1:3,1:4,1:5,2:1,2:2,2:3,2:4,2:5,target
894,0.4444444444444444,0.0666666666666666,0,0,0,1,0,0,0,1,0,0,0.1806693514789612
895,0.4444444444444444,0.4833333333333333,0,0,1,0,0,1,0,0,0,0,0.1165921399805582
896,0.5555555555555556,0.2166666666666666,0,0,0,0,0,0,0,0,0,0,0.1459519511179003
897,0.3333333333333333,0.0,0,1,0,0,0,1,0,0,0,0,0.0994306346340786
898,0.4444444444444444,0.4833333333333333,0,0,1,0,0,1,0,0,0,0,0.1500527704485488
899,0.8888888888888888,1.0,0,0,0,1,0,0,0,1,0,0,0.8009401472017775
900,0.4444444444444444,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0.1390084710456881
901,0.3333333333333333,0.35,0,0,0,0,0,1,0,0,0,0,0.1042910706846271
902,0.4444444444444444,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0.164004999305652
903,0.6666666666666666,0.8833333333333333,0,0,0,1,0,0,0,1,0,0,0.2014997916955978
904,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2848215525621441
905,0.4444444444444444,0.2833333333333333,0,0,0,0,0,1,0,0,0,0,0.1258158589084849
906,0.4444444444444444,0.0666666666666666,0,0,0,0,0,1,0,0,0,0,0.129287598944591
907,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3056519927787807
908,0.6666666666666666,0.6166666666666667,0,0,0,0,0,0,0,1,0,0,0.2987085127065685
909,0.4444444444444444,0.55,0,0,0,0,0,1,0,0,0,0,0.1334536869879183
910,0.5555555555555556,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.1931676156089432
911,0.4444444444444444,0.1666666666666666,0,0,0,0,0,1,0,0,0,0,0.1658103041244271
912,0.4444444444444444,0.65,0,0,0,0,0,1,0,0,0,0,0.1508123871684488
913,0.4444444444444444,0.0,0,1,0,0,0,1,0,0,0,0,0.0737397583668934
914,0.4444444444444444,0.0,0,0,0,0,0,1,0,0,0,0,0.1528954311901124
915,0.5555555555555556,0.9833333333333332,0,0,0,1,0,1,0,0,0,0,0.192796833773087
916,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0556867101791417
917,0.1111111111111111,0.0,0,0,0,0,0,1,0,0,0,0,0.0005707540619358
918,0.3333333333333333,0.1,0,0,0,0,0,1,0,0,0,0,0.1390084710456881
919,0.6666666666666666,0.6833333333333333,0,0,0,1,0,0,0,0,0,0,0.2820441605332592
920,0.5555555555555556,0.8666666666666667,0,0,0,0,0,0,0,0,0,0,0.1966393556450493
921,0.5555555555555556,0.7333333333333333,0,0,0,1,0,1,0,0,0,0,0.230662407998889
922,0.4444444444444444,0.8833333333333333,0,0,0,0,0,1,0,0,0,0,0.1541452576031106
923,0.5555555555555556,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.187598944591029
924,0.5555555555555556,0.7333333333333333,0,0,0,1,0,0,1,0,0,0,0.2195528398833495
925,0.5555555555555556,0.5,0,0,0,0,0,0,0,0,0,0,0.2396889320927649
926,0.4444444444444444,0.45,0,0,0,1,0,1,0,0,0,0,0.1945563116233856
927,0.7777777777777778,0.9,0,0,0,1,0,0,0,1,0,0,0.3473128732120539
928,0.6666666666666666,0.3,0,0,0,0,0,0,0,1,0,0,0.195945007637828
929,0.7777777777777778,0.85,0,0,0,1,0,0,0,0,0,0,0.2799611165115956
930,0.6666666666666666,0.7833333333333333,0,0,0,1,0,0,0,0,0,0,0.2598250243021802
931,0.7777777777777778,0.95,0,0,0,1,0,1,0,0,0,0,0.230662407998889
932,0.4444444444444444,0.25,0,0,0,0,0,1,0,0,0,0,0.1147062907929454
933,0.8888888888888888,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3959172337175392
934,0.6666666666666666,0.9,0,0,0,1,0,1,0,0,0,0,0.2153867518400222
935,0.6666666666666666,0.95,0,0,0,0,0,0,0,1,0,0,0.287598944591029
936,0.3333333333333333,0.05,0,0,0,1,0,1,0,0,0,0,0.0624913206499097
937,0.6666666666666666,0.8833333333333333,0,0,0,1,0,1,0,0,0,0,0.2083044021663657
938,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.3028746007498958
939,0.6666666666666666,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.2845424246632412
940,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0.2909318150256909
941,0.5555555555555556,0.4333333333333333,0,0,0,0,0,1,0,0,0,0,0.1610887376753228
942,0.6666666666666666,0.8166666666666667,0,0,0,1,0,0,0,0,0,0,0.2487154561866407
943,0.3333333333333333,0.45,0,0,0,1,0,1,0,0,0,0,0.1598389112623247
944,0.4444444444444444,0.2833333333333333,0,0,0,0,0,1,0,0,0,0,0.1501180391612276
945,0.5555555555555556,0.1333333333333333,0,0,0,0,0,0,0,1,0,0,0.1424802110817942
946,0.4444444444444444,0.7666666666666667,0,1,0,0,0,1,0,0,0,0,0.1249826412998194
947,0.4444444444444444,0.15,0,0,0,0,0,0,0,0,0,0,0.1501180391612276
948,0.7777777777777778,0.8833333333333333,0,0,0,1,0,0,0,1,0,0,0.3264824329954173
949,0.6666666666666666,0.8666666666666667,0,0,0,1,0,0,0,0,0,0,0.2188584918761283
950,0.5555555555555556,0.9333333333333332,0,0,0,0,0,0,0,0,0,0,0.2258019719483405
951,0.4444444444444444,0.8666666666666667,0,0,0,0,0,1,0,0,0,0,0.1306762949590334
952,0.4444444444444444,0.25,0,0,0,0,0,1,0,0,0,0,0.1180391612276072
953,0.4444444444444444,0.8833333333333333,0,0,0,0,0,1,0,0,0,0,0.1374809054298014
954,0.4444444444444444,0.3166666666666666,0,0,0,0,0,0,0,0,0,1,0.1903902235800583
955,0.5555555555555556,0.4166666666666667,0,0,0,0,0,1,0,0,0,0,0.1285932509373698
956,0.5555555555555556,0.0,0,0,0,0,0,1,0,0,0,0,0.1528954311901124
957,0.5555555555555556,0.5,0,0,0,0,0,0,0,0,0,0,0.1237328148868212
958,0.4444444444444444,0.2,0,0,0,0,0,1,0,0,0,0,0.1348423830023608
959,0.6666666666666666,0.8833333333333333,0,0,0,1,0,1,0,0,0,0,0.20844327176781
960,0.6666666666666666,0.8166666666666667,0,0,0,1,0,1,0,0,0,0,0.1667823913345368
961,0.4444444444444444,0.9666666666666668,0,0,0,0,0,1,0,0,0,0,0.1133175947785029
962,0.5555555555555556,0.75,0,0,0,0,0,0,0,0,0,0,0.3292598250243022
963,0.5555555555555556,0.4333333333333333,0,0,0,0,0,0,0,0,0,0,0.1667823913345368
964,0.8888888888888888,0.95,0,0,0,1,0,1,0,0,0,0,0.2834328565477017
965,0.6666666666666666,0.8833333333333333,0,0,0,1,0,0,0,1,0,0,0.2499652825996389
966,0.5555555555555556,0.95,0,0,0,1,0,0,0,1,0,0,0.1999722260797111
967,0.4444444444444444,0.0,0,1,0,0,0,0,0,0,0,0,0.173725871406749
968,0.4444444444444444,0.0833333333333333,0,0,0,0,0,1,0,0,0,0,0.1390084710456881
969,0.2222222222222222,0.0,0,1,0,0,0,1,0,0,0,0,0.0041660880433273
970,0.5555555555555556,0.1333333333333333,0,0,0,0,0,1,0,0,0,0,0.1459519511179003
971,0.3333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0.1390084710456881
972,0.6666666666666666,0.9,0,0,0,1,0,1,0,0,0,0,0.1917789195945007
973,0.5555555555555556,0.4833333333333333,0,0,0,0,0,0,0,0,0,0,0.0897097625329815
974,0.6666666666666666,0.9666666666666668,0,0,0,1,0,1,0,0,0,0,0.2042771837244827
975,0.6666666666666666,0.7166666666666667,0,1,0,0,0,1,0,0,0,0,0.1841410915150673
976,0.6666666666666666,0.8333333333333334,0,0,0,1,0,1,0,0,0,0,0.1806693514789612
977,0.3333333333333333,0.1333333333333333,0,0,0,1,0,1,0,0,0,0,0.0702680183307873
978,0.6666666666666666,0.95,0,0,0,1,0,1,0,0,0,0,0.2291348423830023
979,0.3333333333333333,0.0666666666666666,0,0,0,0,0,1,0,0,0,0,0.1042910706846271
980,0.4444444444444444,0.2166666666666666,0,0,0,1,0,1,0,0,0,0,0.1445632551034578
981,0.6666666666666666,0.95,0,0,0,0,0,1,0,0,0,0,0.1992778780724899
982,0.7777777777777778,0.8166666666666667,0,0,0,1,0,0,0,0,0,0,0.4181363699486182
983,0.6666666666666666,0.95,0,0,0,1,0,0,0,1,0,0,0.1735800583252326
984,0.7777777777777778,0.8666666666666667,0,0,0,1,0,0,0,1,0,0,0.3069018191917789
985,0.4444444444444444,0.45,0,0,0,0,0,1,0,0,0,0,0.1265102069157061
986,0.4444444444444444,0.0,0,0,0,0,0,1,0,0,0,0,0.1251215109012637
987,0.5555555555555556,0.8833333333333333,0,0,0,0,0,1,0,0,0,0,0.1140119427857242
988,0.8888888888888888,1.0,0,0,0,1,0,0,0,1,0,0,0.500336064435495
989,0.5555555555555556,0.4333333333333333,0,0,0,0,0,0,0,0,0,0,0.2223302319122344
990,0.6666666666666666,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.2251076239411193
991,0.7777777777777778,0.8,0,0,0,1,0,0,0,0,0,0,0.4348007221219275
992,0.7777777777777778,0.6,0,1,0,0,0,0,0,1,0,0,0.1848354395222885
993,0.5555555555555556,0.7166666666666667,0,0,0,0,0,0,1,0,0,0,0.2112206637966949
994,0.5555555555555556,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.1930287460074989
995,1.0,0.95,0,0,0,1,0,0,0,1,0,0,0.4202194139702819
996,0.3333333333333333,0.0,0,0,0,0,0,1,0,0,0,0,0.1203999444521594
997,0.4444444444444444,0.1833333333333333,0,0,0,0,0,1,0,0,0,0,0.1410915150673517
998,0.5555555555555556,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.20844327176781
999,0.2222222222222222,0.0,0,1,0,0,0,0,0,1,0,0,0.0779058464102208
1000,0.6666666666666666,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.2376058880711012
1001,0.2222222222222222,0.0333333333333333,0,0,1,0,0,1,0,0,0,0,0.0654075822802388
1002,0.4444444444444444,0.0,0,1,0,0,0,1,0,0,0,0,0.0709623663380086
1003,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2737119844466046
1004,0.4444444444444444,0.4333333333333333,0,0,0,0,0,1,0,0,0,0,0.1416539369532009
1005,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2028884877100402
1006,0.4444444444444444,0.45,0,0,0,0,0,1,0,0,0,0,0.1597000416608804
1007,0.5555555555555556,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.1785863074572976
1008,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0737397583668934
1009,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2848215525621441
1010,0.4444444444444444,0.0,0,1,0,0,0,1,0,0,0,0,0.0931815025690876
1011,0.4444444444444444,0.0,0,0,0,0,0,0,0,1,0,0,0.1390084710456881
1012,0.4444444444444444,0.25,0,0,0,0,0,1,0,0,0,0,0.0904041105402027
1013,0.5555555555555556,0.7666666666666667,0,0,0,1,0,0,0,0,0,0,0.1806693514789612
1014,0.4444444444444444,0.9333333333333332,0,1,0,0,0,1,0,0,0,0,0.0695736703235661
1015,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0.1170670740174975
1016,0.7777777777777778,0.85,0,0,0,1,0,1,0,0,0,0,0.2667685043743924
1017,0.6666666666666666,0.7666666666666667,0,0,0,1,0,0,0,0,0,0,0.2334398000277739
1018,0.7777777777777778,0.5666666666666667,0,0,0,0,0,0,0,0,1,0,0.2119150118039161
1019,0.6666666666666666,0.7,0,0,0,1,0,0,0,0,0,0,0.173725871406749
1020,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2480072212192751
1021,0.3333333333333333,0.9166666666666666,0,0,0,1,0,1,0,0,0,0,0.195945007637828
1022,0.6666666666666666,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.2209415358977919
1023,0.4444444444444444,0.0,0,0,0,0,0,1,0,0,0,0,0.072351062352451
1024,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.2167754478544646
1025,0.7777777777777778,0.4333333333333333,0,0,0,0,0,0,0,1,0,0,0.3500902652409388
1026,0.4444444444444444,0.3666666666666666,0,0,0,0,0,1,0,0,0,0,0.1077628107207332
1027,0.4444444444444444,0.1666666666666666,0,0,0,0,0,0,0,1,0,0,0.1841410915150673
1028,0.7777777777777778,0.9666666666666668,0,0,0,1,0,0,0,1,0,0,0.3585293709207054
1029,0.4444444444444444,0.0,0,0,0,0,0,0,0,1,0,0,0.0973475906124149
1030,0.5555555555555556,0.3666666666666666,0,0,0,0,0,1,0,0,0,0,0.1154006388001666
1031,0.4444444444444444,0.75,0,0,0,1,0,1,0,0,0,0,0.173725871406749
1032,0.6666666666666666,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0.2251076239411193
1033,0.7777777777777778,0.7166666666666667,0,0,0,1,0,0,0,0,0,0,0.3820302735731148
1034,0.6666666666666666,0.8666666666666667,0,0,0,1,0,1,0,0,0,0,0.2709345924177198
1035,0.4444444444444444,0.0,0,0,0,1,0,0,0,1,0,0,0.1178308568254409
1036,0.3333333333333333,0.1166666666666666,0,0,1,0,0,1,0,0,0,0,0.0681849743091237
1037,0.8888888888888888,0.9666666666666668,0,0,0,1,0,0,0,0,1,0,0.3896681016525483
1038,0.7777777777777778,0.8666666666666667,0,0,0,1,0,0,0,0,0,0,0.3500902652409388
1039,0.3333333333333333,0.9666666666666668,0,0,0,0,0,0,0,0,0,0,0.0862380224968754
1040,0.3333333333333333,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0626301902513539
1041,0.4444444444444444,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0.1667823913345368
1042,0.5555555555555556,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0.1917789195945007
1043,0.5555555555555556,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2237189279266768
1044,0.6666666666666666,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0.3157616997639216
1045,0.7777777777777778,0.5166666666666667,0,0,0,1,0,0,0,1,0,0,0.3375920011109568
1046,0.2222222222222222,0.0833333333333333,0,0,1,0,0,0,0,1,0,0,0.1453964727121233
1047,0.8888888888888888,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.7244563255103458
1048,0.4444444444444444,0.75,0,0,0,1,0,1,0,0,0,0,0.1528954311901124
1049,0.4444444444444444,0.9333333333333332,0,0,1,0,0,0,0,0,0,0,0.1112345507568393
1050,0.3333333333333333,0.9333333333333332,0,0,0,0,0,1,0,0,0,0,0.0694348007221219
1051,0.6666666666666666,0.95,0,0,0,1,0,1,0,0,0,0,0.1966185252048326
1052,0.6666666666666666,0.95,0,0,0,1,0,0,0,1,0,0,0.2294695181224829
1053,0.5555555555555556,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0.1806693514789612
1054,0.4444444444444444,0.8666666666666667,0,0,0,0,0,0,0,1,0,0,0.1522010831828912
1055,0.7777777777777778,0.8666666666666667,0,0,0,1,0,0,0,1,0,0,0.3056519927787807
1056,0.5555555555555556,0.4333333333333333,0,0,0,0,0,0,0,0,0,0,0.2014997916955978
1057,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2096236633800861
1058,0.6666666666666666,0.7333333333333333,0,0,0,1,0,0,0,1,0,0,0.2959311206776837
1059,0.8888888888888888,0.9666666666666668,0,0,0,1,0,0,0,1,0,0,0.4167476739341758
1060,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0.2570476322732953
1061,0.7777777777777778,0.85,0,0,0,1,0,1,0,0,0,0,0.2480211081794195
1062,0.2222222222222222,0.0,0,0,0,0,0,1,0,0,0,0,0.0640188862657964
1063,0.4444444444444444,0.0,0,1,0,0,0,1,0,0,0,0,0.0765171503957783
1064,0.5555555555555556,0.5,0,1,0,0,0,0,0,1,0,0,0.1049854186918483
1065,0.4444444444444444,0.2666666666666666,0,0,0,0,0,0,0,0,0,1,0.1653936953200944
1066,0.6666666666666666,0.7833333333333333,0,0,0,1,0,1,0,0,0,0,0.4070268018330787
1067,0.5555555555555556,0.7333333333333333,0,0,0,1,0,0,0,0,0,0,0.1987223996667129
1068,0.5555555555555556,0.2333333333333333,0,0,0,0,0,1,0,0,0,0,0.1846965699208443
1069,0.5555555555555556,0.3833333333333333,0,0,0,0,0,0,0,1,0,0,0.1617830856825441
1070,0.4444444444444444,0.8833333333333333,0,0,0,0,0,1,0,0,0,0,0.1390084710456881
1071,0.4444444444444444,0.1,0,0,0,0,0,1,0,0,0,0,0.1390084710456881
1072,0.5555555555555556,0.3,0,0,0,0,0,1,0,0,0,0,0.1653936953200944
1073,0.4444444444444444,0.0,0,0,0,0,0,0,0,0,0,0,0.078600194417442
1074,0.5555555555555556,0.45,0,0,0,0,0,1,0,0,0,0,0.1730315233995278
1075,0.6666666666666666,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.2209415358977919
1076,0.6666666666666666,0.5666666666666667,0,0,0,0,0,0,0,1,0,0,0.2563532842660742
1077,0.4444444444444444,0.65,0,0,0,0,0,0,0,0,0,0,0.1876128315511734
1078,0.4444444444444444,0.3166666666666666,0,0,0,0,0,1,0,0,0,0,0.1442855159005693
1079,0.5555555555555556,0.9,0,0,0,1,0,0,0,1,0,0,0.168032217747535
1080,0.4444444444444444,0.7333333333333333,0,0,0,1,0,1,0,0,0,0,0.1265102069157061
1081,0.5555555555555556,0.9,0,0,0,0,0,1,0,0,0,0,0.1528954311901124
1082,0.4444444444444444,0.2166666666666666,0,0,0,0,0,1,0,0,0,0,0.1362310790168032
1083,0.6666666666666666,0.8666666666666667,0,0,0,1,0,0,0,1,0,0,0.2181641438689071
1084,0.5555555555555556,0.2333333333333333,0,0,0,0,0,0,0,1,0,0,0.173725871406749
1085,0.5555555555555556,0.7666666666666667,0,0,0,1,0,0,0,0,0,0,0.2119150118039161
1086,0.5555555555555556,0.7,0,0,0,1,0,1,0,0,0,0,0.1556728232189973
1087,0.3333333333333333,0.3833333333333333,0,0,0,0,0,1,0,0,0,0,0.0674906263019025
1088,0.7777777777777778,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3014859047354534
1089,0.6666666666666666,0.9,0,0,0,1,0,1,0,0,0,0,0.1424802110817942
1090,0.7777777777777778,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2251076239411193
1091,0.2222222222222222,0.0,0,0,1,0,0,1,0,0,0,0,0.0805443688376614
1092,0.6666666666666666,0.8333333333333334,0,0,0,1,0,1,0,0,0,0,0.173725871406749
1093,0.5555555555555556,0.0,0,0,0,1,0,0,0,1,0,0,0.1410915150673517
1094,0.4444444444444444,0.8,0,0,0,0,0,1,0,0,0,0,0.1542841272045549
1095,0.4444444444444444,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0.1306762949590334
1096,0.5555555555555556,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.1965449243160672
1097,0.5555555555555556,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.1278989029301485
1098,0.7777777777777778,0.6,0,0,0,0,0,1,0,0,0,0,0.1876128315511734
1099,0.3333333333333333,0.0,0,1,0,0,0,1,0,0,0,0,0.129287598944591
1100,0.6666666666666666,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0.1695597833634217
1101,0.1111111111111111,0.0,0,0,0,0,0,1,0,0,0,0,0.0348562699625052
1102,0.4444444444444444,0.35,0,0,0,0,0,1,0,0,0,0,0.1174836828218303
1103,0.4444444444444444,0.8666666666666667,0,0,0,0,0,1,0,0,0,0,0.1390084710456881
1104,0.5555555555555556,0.15,0,0,0,0,0,0,1,0,0,0,0.1730315233995278
1105,0.4444444444444444,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0987362866268573
1106,0.7777777777777778,0.75,0,0,0,1,0,0,0,0,0,0,0.4028607137897514
1107,0.6666666666666666,0.6833333333333333,0,0,0,1,0,0,0,0,0,0,0.2013609220941536
1108,0.6666666666666666,0.9333333333333332,0,0,0,1,0,0,0,1,0,0,0.3330440216636578
1109,0.5555555555555556,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0.2028884877100402
1110,0.7777777777777778,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.3403693931398417
1111,0.5555555555555556,0.7666666666666667,0,0,0,1,0,0,0,0,0,0,0.2126093598111373
1112,0.6666666666666666,0.4333333333333333,0,0,0,0,0,0,0,1,0,0,0.2362171920566588
1113,0.4444444444444444,0.1166666666666666,0,0,0,0,0,1,0,0,0,0,0.1319261213720316
1114,0.4444444444444444,0.9333333333333332,0,0,0,0,0,1,0,0,0,0,0.1383141230384668
1115,0.4444444444444444,0.8333333333333334,0,0,0,0,0,1,0,0,0,0,0.1140119427857242
1116,0.7777777777777778,0.95,0,0,0,1,0,0,0,1,0,0,0.3931398416886543
1117,0.7777777777777778,0.8666666666666667,0,0,0,1,0,0,0,0,0,0,0.2071934453548118
1118,0.4444444444444444,0.8833333333333333,0,0,0,0,0,1,0,0,0,0,0.1320649909734759
1119,0.4444444444444444,0.6166666666666667,0,0,0,0,0,1,0,0,0,0,0.1459519511179003
1120,0.4444444444444444,0.15,0,0,0,0,0,1,0,0,0,0,0.1372031662269129
1121,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.1159561172059436
1122,0.6666666666666666,0.9333333333333332,0,0,0,1,0,1,0,0,0,0,0.247187890570754
1123,0.3333333333333333,0.1,0,0,0,0,0,1,0,0,0,0,0.107068462713512
1124,0.4444444444444444,0.9666666666666668,0,0,0,0,0,1,0,0,0,0,0.1154006388001666
1125,0.6666666666666666,0.7,0,0,0,1,0,0,0,0,0,0,0.1791417858630745
1126,0.3333333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0.1112345507568393
1127,0.6666666666666666,0.95,0,0,0,1,0,0,0,0,0,0,0.1931676156089432
1128,0.6666666666666666,0.9,0,0,0,1,0,0,0,1,0,0,0.3112067768365504
1129,0.6666666666666666,0.9166666666666666,0,0,0,1,0,0,0,1,0,0,0.2501041522010832
1130,0.4444444444444444,0.5,0,0,0,0,0,1,0,0,0,0,0.1459519511179003
1131,0.3333333333333333,0.0,0,1,0,0,0,0,0,0,0,0,0.1390084710456881
1132,0.4444444444444444,0.7,0,0,0,1,0,1,0,0,0,0,0.0813775864463269
1133,0.5555555555555556,0.0,0,1,0,0,0,1,0,0,0,0,0.1147062907929454
1134,0.7777777777777778,0.75,0,0,0,1,0,0,0,0,0,0,0.2841272045549229
1135,0.5555555555555556,0.7833333333333333,0,0,0,1,0,0,0,0,0,0,0.186224135536731
1136,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.0931815025690876
1137,0.5555555555555556,0.0,0,0,0,0,0,1,0,0,0,0,0.116789334814609
1138,0.4444444444444444,0.7666666666666667,0,0,0,0,0,1,0,0,0,0,0.0820719344535481
1139,0.5555555555555556,0.45,0,0,0,1,0,0,0,0,0,0,0.2237189279266768
1140,0.4444444444444444,0.0,0,1,0,0,0,0,0,1,0,0,0.15150673517567
1141,0.4444444444444444,0.0166666666666666,0,0,0,0,0,1,0,0,0,0,0.1445632551034578
1142,0.4444444444444444,0.4333333333333333,0,0,0,0,0,0,0,0,0,0,0.2258019719483405
1143,0.7777777777777778,0.95,0,0,0,1,0,0,0,0,0,0,0.5415497847521178
1144,0.4444444444444444,0.15,0,0,0,0,0,1,0,0,0,0,0.0626301902513539
1145,0.3333333333333333,0.0,0,1,0,0,0,1,0,0,0,0,0.0626301902513539
1146,0.4444444444444444,0.0,0,1,0,0,0,0,0,1,0,0,0.1584502152478822
1147,0.5555555555555556,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0.2014997916955978
1148,0.6666666666666666,0.0,0,0,0,0,0,0,0,1,0,0,0.1938619636161644
1149,0.6666666666666666,0.0,0,0,0,1,0,0,0,1,0,0,0.1138730731842799
1150,0.6666666666666666,0.6333333333333333,0,0,0,1,0,1,0,0,0,0,0.1501180391612276
1151,0.5555555555555556,0.0,0,0,0,0,0,0,0,1,0,0,0.1237328148868212
1152,0.4444444444444444,0.15,0,0,0,0,0,0,0,1,0,0,0.1597000416608804
1153,0.5555555555555556,0.9,0,0,0,1,0,0,0,1,0,0,0.2709345924177198
1154,0.5555555555555556,0.95,0,1,0,0,0,1,0,0,0,0,0.1188723788362727
1155,0.6666666666666666,0.6333333333333333,0,0,0,0,0,0,0,1,0,0,0.231773364810443
1156,0.4444444444444444,0.9,0,0,0,0,0,0,1,0,0,0,0.2542702402444105
1157,0.4444444444444444,0.8166666666666667,0,0,0,1,0,0,0,1,0,0,0.2013609220941536
1158,0.6666666666666666,0.9666666666666668,0,0,0,1,0,0,0,1,0,0,0.2709345924177198
1159,0.7777777777777778,0.9666666666666668,0,0,0,1,0,1,0,0,0,0,0.2780558255797806
1160,0.5555555555555556,0.4,0,0,0,0,0,0,0,0,0,0,0.20844327176781
1161,0.5555555555555556,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0.1542841272045549
1162,0.5555555555555556,0.9333333333333332,0,0,0,0,0,0,0,1,0,0,0.2626024163310651
1163,0.4444444444444444,0.3,0,0,0,0,0,0,0,0,0,1,0.1306762949590334
1164,0.3333333333333333,0.3166666666666666,0,0,0,0,0,1,0,0,0,0,0.1028454381335925
1165,0.4444444444444444,0.4666666666666667,0,0,0,1,0,0,0,0,0,0,0.2209415358977919
1166,0.6666666666666666,0.9833333333333332,0,0,0,1,0,1,0,0,0,0,0.2753367587835023
1167,0.7777777777777778,0.9666666666666668,0,0,0,1,0,1,0,0,0,0,0.2922510762394112
1168,0.5555555555555556,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0.1917789195945007
1169,0.5555555555555556,0.6,0,0,0,0,0,0,0,0,0,0,0.2778780724899319
1170,1.0,0.7666666666666667,0,0,0,1,0,0,0,0,0,0,0.819469518122483
1171,0.5555555555555556,0.45,0,0,0,0,0,0,0,0,0,1,0.1890015275656159
1172,0.5555555555555556,0.1333333333333333,0,0,0,0,0,0,0,0,0,0,0.1778919594500763
1173,0.6666666666666666,0.95,0,0,0,1,0,1,0,0,0,0,0.1902513539786141
1174,0.4444444444444444,0.7333333333333333,0,0,0,0,0,0,0,1,0,0,0.2299680599916678
1175,0.5555555555555556,0.0,0,1,0,0,0,0,0,1,0,0,0.2834328565477017
1176,0.7777777777777778,0.8333333333333334,0,0,0,1,0,0,0,0,0,0,0.3473128732120539
1177,0.4444444444444444,0.5833333333333334,0,0,0,0,0,1,0,0,0,0,0.1174836828218303
1178,0.5555555555555556,0.9,0,0,0,0,0,1,0,0,0,0,0.1112345507568393
1179,0.4444444444444444,0.0,0,1,0,0,0,0,0,1,0,0,0.1666435217330926
1180,0.4444444444444444,0.0666666666666666,0,0,1,0,0,0,0,1,0,0,0.0806832384391056
1181,0.6666666666666666,0.6833333333333333,0,0,0,0,1,1,0,0,0,0,0.2987085127065685
1182,0.7777777777777778,0.9666666666666668,0,0,0,1,0,0,0,1,0,0,0.496597694764616
1183,1.0,0.7666666666666667,0,0,0,1,0,0,0,0,0,0,0.9861130398555756
1184,0.4444444444444444,0.0,0,1,0,0,0,0,0,1,0,0,0.1181780308290515
1185,0.4444444444444444,0.2166666666666666,0,0,0,0,0,0,0,0,0,0,0.2108040549923621
1186,0.4444444444444444,0.0,0,1,0,0,0,1,0,0,0,0,0.0972087210109707
