sample,1,2,3,4,5,1:1,1:2,1:3,target
742,0.1506849315068490,0.0255579705064385,0.5555555555555560,0.875,0.644927536231884,1,0,0,0.1487293431467850
743,0.1506849315068490,0.0334198041552735,0.6666666666666670,0.5,0.927536231884058,0,0,0,0.2001110956811550
744,0.1678082191780820,0.0541541050269929,0.4444444444444440,0.625,0.6594202898550730,1,0,0,0.1945563116233860
745,0.0684931506849315,0.0191404332889293,0.7777777777777780,0.5,0.8768115942028990,1,0,0,0.2014997916955980
746,0.1679793094795430,0.0358176166771833,0.7777777777777780,1.0,0.7536231884057970,1,0,0,0.3678655742258020
747,0.1679793094795430,0.0350323681319965,0.6666666666666670,0.5,0.927536231884058,1,0,0,0.2792667685043740
748,0.1506849315068490,0.0486106242258524,0.6666666666666670,0.75,0.0579710144927536,1,0,0,0.3208984863213440
749,0.1301369863013700,0.0434363972048891,0.6666666666666670,0.5,0.8985507246376810,1,0,0,0.3131509512567700
750,0.0993150684931506,0.033209469723527,0.3333333333333330,0.25,0.5289855072463770,0,0,0,0.0876267185113178
751,0.1164383561643840,0.0350557386244128,0.3333333333333330,0.75,0.2753623188405800,0,0,0,0.0855436744896542
752,0.1679793094795430,0.030147935216995,0.6666666666666670,0.5,0.9492753623188410,0,0,0,0.1765032634356340
753,0.1986301369863010,0.037093645563112,0.5555555555555560,0.5,0.9057971014492750,1,0,0,0.252881544229968
754,0.2020547945205480,0.0417864404403,0.7777777777777780,0.5,0.9637681159420290,0,0,0,0.3341202610748510
755,0.136986301369863,0.0309892729439809,0.5555555555555560,0.875,0.7028985507246380,0,0,0,0.1681710873489790
756,0.0445205479452054,0.0090210100726822,0.5555555555555560,0.5,0.9202898550724640,0,0,0,0.1910845715872800
757,0.160958904109589,0.044259038537942,0.7777777777777780,0.5,0.9782608695652170,1,0,0,0.2459380641577560
758,0.1679793094795430,0.048217999953259,0.5555555555555560,0.5,0.7681159420289860,1,0,0,0.1721983057908620
759,0.0102739726027397,0.0045806165135899,0.6666666666666670,0.5,0.9202898550724640,0,0,0,0.2006665740869320
760,0.1506849315068490,0.0512140970810255,0.7777777777777780,0.5,0.8913043478260870,1,0,0,0.3542563532842660
761,0.1678082191780820,0.0364579681693893,0.5555555555555560,0.625,0.6304347826086960,0,0,0,0.1285932509373700
762,0.1335616438356160,0.026226366589544,0.4444444444444440,0.5,0.3768115942028990,0,0,0,0.0904041105402027
763,0.1746575342465750,0.034307882867092,0.6666666666666670,0.5,0.9927536231884060,0,0,0,0.2503818914039720
764,0.2089041095890410,0.0380004206688634,0.7777777777777780,0.5,0.9202898550724640,0,0,0,0.4195250659630610
765,0.0308219178082191,0.0385566383883708,0.7777777777777780,0.5,0.8913043478260870,1,0,0,0.3264824329954170
766,0.184931506849315,0.0621047465470097,0.8888888888888890,0.5,0.9855072463768120,1,0,0,0.318333564782669
767,0.2020547945205480,0.0426324522657692,0.6666666666666670,0.5,0.8405797101449280,0,0,0,0.224413275933898
768,0.184931506849315,0.0523872958003225,0.5555555555555560,0.75,0.4927536231884060,1,0,0,0.173725871406749
769,0.1678082191780820,0.0364579681693893,0.6666666666666670,0.5,0.9565217391304350,0,0,0,0.2526551867796140
770,0.0890410958904109,0.2440066372198460,0.7777777777777780,0.5,0.9492753623188410,0,1,0,0.6986529648659910
771,0.1679793094795430,0.027820234172334,0.4444444444444440,0.5,0.7971014492753620,1,0,0,0.1388696014442440
772,0.1575342465753420,0.0354156442076234,0.3333333333333330,0.5,0.572463768115942,0,0,0,0.0931815025690876
773,0.25,0.0304704480123396,0.5555555555555560,0.5,0.7536231884057970,0,0,0,0.1001249826413000
774,0.1678082191780820,0.0413657715768071,0.4444444444444440,0.5,0.6231884057971010,0,0,0,0.1105402027496180
775,0.3047945205479450,0.0604173969945546,0.7777777777777780,0.5,0.9710144927536230,0,0,0,0.5000694348007220
776,0.0376712328767123,0.0149571151464161,0.5555555555555560,0.5,0.9130434782608700,0,0,0,0.1765032634356340
777,0.2226027397260270,0.0463203159690574,0.6666666666666670,0.5,0.9637681159420290,1,0,0,0.259130676294959
778,0.2705479452054800,0.0563228867232232,0.4444444444444440,0.5,0.7391304347826090,1,0,0,0.1494236911540060
779,0.1335616438356160,0.0331860992311108,0.4444444444444440,0.5,0.7608695652173910,0,0,0,0.15150673517567
780,0.1952054794520550,0.043141929000444,0.5555555555555560,0.5,0.7608695652173910,0,0,0,0.1390084710456880
781,0.1438356164383560,0.0307321975274019,0.6666666666666670,0.5,0.8913043478260870,0,0,0,0.195945007637828
782,0.1506849315068490,0.0273574984224917,0.5555555555555560,0.5,0.8695652173913040,0,0,0,0.1958061380363840
783,0.1575342465753420,0.0700413657715768,0.6666666666666670,0.5,0.9347826086956520,0,1,0,0.2113595333981390
784,0.1679793094795430,0.0364626422678725,0.4444444444444440,0.625,0.7681159420289860,1,0,0,0.1813636994861820
785,0.047945205479452,0.0233704924162752,0.5555555555555560,0.625,0.3043478260869570,0,0,0,0.129287598944591
786,0.1679793094795430,0.0396830961228353,0.5555555555555560,0.5,0.6884057971014490,0,0,0,0.1758089154284130
787,0.1335616438356160,0.0444039355909229,0.4444444444444440,0.625,0.3115942028985510,0,0,0,0.1445632551034580
788,0.1883561643835620,0.041328378788941,0.6666666666666670,0.5,0.9565217391304350,1,0,0,0.2751006804610470
789,0.0993150684931506,0.0219682628712987,0.3333333333333330,0.75,0.5942028985507250,0,0,0,0.101374809054298
790,0.1679793094795430,0.0509710439598962,0.5555555555555560,0.875,0.6811594202898550,1,0,0,0.2119150118039160
791,0.0753424657534246,0.0087966533454859,0.6666666666666670,0.5,0.9637681159420290,0,0,0,0.1740036106096380
792,0.1679793094795430,0.0468952300824978,0.5555555555555560,0.5,0.7536231884057970,1,0,0,0.1553950840161090
793,0.2431506849315070,0.0402907289256584,0.6666666666666670,0.5,0.8985507246376810,1,0,0,0.3261908068323840
794,0.1883561643835620,0.0367290658814181,0.7777777777777780,0.5,0.9782608695652170,0,0,0,0.2639911123455080
795,0.1679793094795430,0.044553506742387,0.6666666666666670,0.5,0.8840579710144930,1,0,0,0.2216358839050130
796,0.1678082191780820,0.0331860992311108,0.5555555555555560,0.625,0.782608695652174,0,0,0,0.1890015275656160
797,0.1712328767123290,0.03223725723901,0.5555555555555560,0.5,0.7608695652173910,0,0,0,0.1508123871684490
798,0.1232876712328770,0.0298067260277174,0.4444444444444440,0.5,0.5869565217391310,0,0,0,0.1042910706846270
799,0.2842465753424660,0.0571081352684101,0.8888888888888890,0.5,0.9855072463768120,0,0,0,0.6250520761005420
800,0.1335616438356160,0.0275771810512047,0.4444444444444440,0.75,0.4710144927536230,0,0,0,0.1945563116233860
801,0.1986301369863010,0.0537427843604664,0.5555555555555560,0.5,0.9057971014492750,1,0,0,0.2292737119844470
802,0.0650684931506849,0.0163593446913926,0.3333333333333330,0.75,0.3188405797101450,0,0,0,0.1041522010831830
803,0.1438356164383560,0.0322466054359765,0.6666666666666670,0.5,0.9637681159420290,0,0,0,0.2139980558255800
804,0.2945205479452060,0.0588515740026642,0.8888888888888890,0.5,0.9855072463768120,0,0,0,0.7610512428829330
805,0.184931506849315,0.0359905583210638,0.4444444444444440,0.5,0.5942028985507250,0,0,0,0.1154006388001670
806,0.2397260273972600,0.0512935567552408,0.6666666666666670,0.5,0.9855072463768120,1,0,0,0.2677128176642130
807,0.184931506849315,0.0394961321835051,0.4444444444444440,0.5,0.6884057971014490,0,0,0,0.1397028190529090
808,0.4212328767123290,0.0938745939376942,0.4444444444444440,0.625,0.3695652173913040,0,0,0,0.2619080683238440
809,0.2191780821917810,0.056556591647386,0.4444444444444440,0.5,0.6811594202898550,0,0,0,0.1736564366060270
810,0.2363013698630140,0.0317838696861342,0.4444444444444440,0.5,0.1884057971014490,0,0,0,0.0987362866268573
811,0.1952054794520550,0.0413190305919745,0.5555555555555560,0.625,0.7391304347826090,0,0,0,0.2028884877100400
812,0.1679793094795430,0.0146673210404543,0.5555555555555560,0.5,0.9565217391304350,0,0,0,0.1522010831828910
813,0.1541095890410960,0.0346444179578863,0.4444444444444440,0.5,0.5797101449275360,0,0,0,0.0292917650326343
814,0.184931506849315,0.0394961321835051,0.5555555555555560,0.625,0.6231884057971010,0,0,0,0.1708096097764200
815,0.0821917808219178,0.032475636261656,0.4444444444444440,0.75,0.3333333333333330,0,0,0,0.1126232467712820
816,0.0924657534246575,0.0506532052630348,0.6666666666666670,0.5,0.9130434782608700,0,1,0,0.2638522427440630
817,0.1679793094795430,0.0473252471429573,0.4444444444444440,0.625,0.5942028985507250,1,0,0,0.1417858630745730
818,0.1679793094795430,0.0559255883521465,0.7777777777777780,0.5,0.9420289855072470,1,0,0,0.3278711290098600
819,0.2020547945205480,0.0351305242001449,0.5555555555555560,0.75,0.717391304347826,0,0,0,0.1667823913345370
820,0.0787671232876712,0.0237023534085863,0.6666666666666670,0.5,0.9927536231884060,1,0,0,0.2626024163310650
821,0.1746575342465750,0.0276987076117693,0.6666666666666670,0.5,0.9492753623188410,1,0,0,0.2056658797389250
822,0.1335616438356160,0.0219682628712987,0.3333333333333330,0.375,0.5869565217391310,0,0,0,0.0806832384391056
823,0.1679793094795430,0.0518544485732314,0.6666666666666670,0.5,0.9492753623188410,1,0,0,0.2639911123455080
824,0.1335616438356160,0.0401972469559933,0.5555555555555560,0.75,0.4927536231884060,0,0,0,0.145257603110679
825,0.2054794520547950,0.0463483605599569,0.7777777777777780,0.5,0.9710144927536230,0,0,0,0.2745452020552700
826,0.3184931506849320,0.0631143518193928,1.0,0.5,0.9782608695652170,0,0,0,0.4861824746562980
827,0.0993150684931506,0.0225758956741218,0.4444444444444440,0.625,0.3768115942028990,0,0,0,0.1035967226774060
828,0.1506849315068490,0.0337890579354507,0.6666666666666670,0.5,0.9347826086956520,1,0,0,0.2139980558255800
829,0.1679793094795430,0.1280609502442220,0.4444444444444440,0.5,0.6884057971014490,0,1,0,0.20844327176781
830,0.0102739726027397,0.0058145785131692,0.6666666666666670,0.5,0.9637681159420290,0,0,0,0.1562283016247740
831,0.2020547945205480,0.0495454439225034,0.5555555555555560,0.5,0.6159420289855070,1,0,0,0.1820580474934040
832,0.0308219178082191,0.0087873051485194,0.6666666666666670,0.5,0.9637681159420290,0,0,0,0.1612276072767670
833,0.0787671232876712,0.0385519642898875,0.6666666666666670,0.625,0.9492753623188410,1,0,0,0.2806554645188170
834,0.2705479452054800,0.0406833531982518,0.5555555555555560,0.625,0.6666666666666670,0,0,0,0.1834467435078460
835,0.184931506849315,0.0307321975274019,0.4444444444444440,0.625,0.644927536231884,0,0,0,0.1458825163171780
836,0.1335616438356160,0.0387950174110168,0.3333333333333330,0.75,0.5652173913043480,0,0,0,0.129287598944591
837,0.2363013698630140,0.0317838696861342,0.4444444444444440,0.625,0.5507246376811590,0,0,0,0.1646993473128730
838,0.0,0.0017761574236369,0.5555555555555560,0.5,0.7318840579710150,0,0,0,0.0904041105402027
839,0.184931506849315,0.0384444600247727,0.4444444444444440,0.625,0.8913043478260870,0,0,0,0.15150673517567
840,0.1678082191780820,0.0489237888242305,0.4444444444444440,0.625,0.5362318840579710,0,0,0,0.1327593389806970
841,0.1679793094795430,0.0507373390357334,0.5555555555555560,0.875,0.3840579710144930,1,0,0,0.1459519511179000
842,0.1335616438356160,0.042721260136951,0.4444444444444440,0.875,0.2318840579710150,0,0,0,0.1702541313706430
843,0.2089041095890410,0.0360840402907289,0.5555555555555560,0.75,0.6811594202898550,0,0,0,0.1944174420219410
844,0.2020547945205480,0.0313164598378087,0.4444444444444440,0.375,0.644927536231884,0,0,0,0.1473406471323430
845,0.2705479452054800,0.0531211292621935,0.4444444444444440,0.875,0.3115942028985510,1,0,0,0.1652548257186500
846,0.1679793094795430,0.0717333894225151,0.4444444444444440,0.5,0.7463768115942030,1,0,0,0.1890015275656160
847,0.184931506849315,0.0374722475402556,0.6666666666666670,0.5,0.8768115942028990,0,0,0,0.2473267601721980
848,0.0513698630136986,0.0664797027273364,0.4444444444444440,0.625,0.7246376811594200,1,0,0,0.1369254270240240
849,0.184931506849315,0.2070625628081980,0.5555555555555560,0.875,0.2608695652173910,0,1,0,0.2848215525621440
850,0.2020547945205480,0.0387950174110168,0.5555555555555560,0.75,0.7536231884057970,0,0,0,0.2112206637966950
851,0.0513698630136986,0.0146532987450045,0.5555555555555560,0.5,0.9492753623188410,0,0,0,0.1341480349951400
852,0.1679793094795430,0.0088620907242515,0.7777777777777780,0.5,0.9492753623188410,0,0,0,0.2501041522010830
853,0.1095890410958900,0.0272406459604103,0.6666666666666670,0.5,0.5,0,0,0,0.1792806554645190
854,0.1679793094795430,0.0504568931267381,0.5555555555555560,0.625,0.6666666666666670,1,0,0,0.1709484793778640
855,0.2773972602739730,0.0776835167916988,0.4444444444444440,0.375,0.6014492753623190,0,0,0,0.1876128315511730
856,0.1679793094795430,0.0261609292107784,0.4444444444444440,0.875,0.6521739130434780,1,0,0,0.1278989029301490
857,0.1679793094795430,0.0451985323330762,0.5555555555555560,0.625,0.7681159420289860,1,0,0,0.1556728232189970
858,0.1506849315068490,0.0319007221482156,0.5555555555555560,0.5,0.8840579710144930,0,0,0,0.1931676156089430
859,0.2020547945205480,0.0425342961976208,0.6666666666666670,0.5,0.7536231884057970,0,0,0,0.1626163032912100
860,0.1679793094795430,0.0454743041435883,0.5555555555555560,0.75,0.6956521739130440,1,0,0,0.2987085127065690
861,0.1164383561643840,0.0296431325808034,0.6666666666666670,0.875,0.3333333333333330,0,0,0,0.2153173170393000
862,0.184931506849315,0.0482600668396083,0.4444444444444440,0.375,0.6739130434782610,0,0,0,0.1341480349951400
863,0.2054794520547950,0.0391315525018112,0.5555555555555560,0.5,0.8115942028985510,0,0,0,0.1626163032912100
864,0.1678082191780820,0.0309939470424641,0.4444444444444440,0.5,0.6304347826086960,0,0,0,0.135536731009582
865,0.1746575342465750,0.034307882867092,0.6666666666666670,0.5,0.9782608695652170,0,0,0,0.2995139563949450
866,0.1679793094795430,0.03482203370025,0.4444444444444440,0.625,0.7101449275362320,1,0,0,0.157755867240661
867,0.1575342465753420,0.0437308654093341,0.7777777777777780,0.5,0.9710144927536230,1,0,0,0.2971809470906820
868,0.2191780821917810,0.026502138400056,0.3333333333333330,0.5,0.644927536231884,0,0,0,0.1306762949590330
869,0.1679793094795430,0.0629227137815793,0.4444444444444440,0.625,0.5507246376811590,0,1,0,0.186224135536731
870,0.2020547945205480,0.040374862698357,0.6666666666666670,0.5,0.8768115942028990,0,0,0,0.2792667685043740
871,0.1335616438356160,0.0247727219612517,0.4444444444444440,0.5,0.6521739130434780,0,0,0,0.1035967226774060
872,0.1678082191780820,0.03482203370025,0.5555555555555560,0.5,0.9130434782608700,0,0,0,0.2299680599916680
873,0.1815068493150690,0.0354857556848722,0.4444444444444440,0.75,0.5869565217391310,0,0,0,0.1126232467712820
874,0.1335616438356160,0.0506859239524176,0.4444444444444440,0.75,0.5579710144927540,0,0,0,0.1362310790168030
875,0.1061643835616440,0.0206595152959872,0.4444444444444440,0.625,0.5,0,0,0,0.043882794056381
876,0.184931506849315,0.0359905583210638,0.7777777777777780,0.5,0.9782608695652170,0,0,0,0.3729718094709070
877,0.25,0.1121129262193550,0.3333333333333330,0.5,0.6594202898550730,0,0,0,0.1351895570059710
878,0.1815068493150690,0.0352146579728434,0.8888888888888890,0.5,0.9565217391304350,0,0,0,0.4375781141508120
879,0.2294520547945210,0.0489939003014793,0.4444444444444440,0.75,0.644927536231884,1,0,0,0.1570615192334400
880,0.1679793094795430,0.0266423613545537,0.4444444444444440,0.875,0.7681159420289860,1,0,0,0.1410915150673520
881,0.1335616438356160,0.0267545397181518,0.4444444444444440,0.5,0.9637681159420290,0,0,0,0.1695597833634220
882,0.0787671232876712,0.0582299189043913,0.6666666666666670,0.5,0.855072463768116,1,0,0,0.2119150118039160
883,0.1679793094795430,0.038963284956414,0.5555555555555560,0.5,0.8695652173913040,1,0,0,0.1987223996667130
884,0.1335616438356160,0.0229217789618827,0.3333333333333330,0.5,0.2898550724637680,0,0,0,0.1160949868073880
885,0.1506849315068490,0.0273434761270419,0.4444444444444440,0.5,0.6884057971014490,0,0,0,0.0904041105402027
886,0.0993150684931506,0.017850382107551,0.8888888888888890,0.5,0.9202898550724640,1,0,0,0.4082766282460770
887,0.1678082191780820,0.033153380541728,0.4444444444444440,0.5,0.6304347826086960,0,0,0,0.1528954311901120
888,0.1301369863013700,0.0708873775970459,0.4444444444444440,0.75,0.6014492753623190,1,0,0,0.1397028190529090
889,0.2534246575342470,0.0680782444086096,0.7777777777777780,0.625,0.7101449275362320,1,0,0,0.3237050409665320
890,0.3664383561643840,0.0507607095281497,0.5555555555555560,0.375,0.5869565217391310,0,0,0,0.1591445632551030
891,0.1335616438356160,0.0316156021407371,0.4444444444444440,0.75,0.5579710144927540,0,0,0,0.1222052492709350
892,0.1678082191780820,0.0461987894084928,0.5555555555555560,0.5,0.7681159420289860,0,0,0,0.1910845715872800
893,0.1678082191780820,0.0332515366098763,0.5555555555555560,0.875,0.6594202898550730,0,0,0,0.1660880433273160
894,0.1679793094795430,0.0560143962233284,0.4444444444444440,0.5,0.5942028985507250,0,0,0,0.1806693514789610
895,0.1472602739726030,0.0267264951272523,0.4444444444444440,0.5,0.7753623188405800,0,0,0,0.1165921399805580
896,0.1712328767123290,0.026904110869616,0.5555555555555560,0.5,0.6594202898550730,0,0,0,0.1459519511179000
897,0.0993150684931506,0.0348921451774988,0.3333333333333330,0.625,0.463768115942029,0,0,0,0.0994306346340786
898,0.1472602739726030,0.0267264951272523,0.4444444444444440,0.5,0.7753623188405800,0,0,0,0.1500527704485490
899,0.2705479452054800,0.0543083502769403,0.8888888888888890,0.5,0.9927536231884060,1,0,0,0.8009401472017780
900,0.1506849315068490,0.0266096426651709,0.4444444444444440,0.75,0.644927536231884,0,0,0,0.1390084710456880
901,0.1679793094795430,0.0282315548388604,0.3333333333333330,0.625,0.717391304347826,1,0,0,0.1042910706846270
902,0.1472602739726030,0.0346444179578863,0.4444444444444440,0.75,0.6159420289855070,1,0,0,0.164004999305652
903,0.1438356164383560,0.0307321975274019,0.6666666666666670,0.5,0.9492753623188410,0,0,0,0.2014997916955980
904,0.0993150684931506,0.0633761013344551,0.6666666666666670,0.5,0.9710144927536230,1,0,0,0.2848215525621440
905,0.1679793094795430,0.0227768819089018,0.4444444444444440,0.625,0.6884057971014490,1,0,0,0.1258158589084850
906,0.2020547945205480,0.0402907289256584,0.4444444444444440,0.5,0.5942028985507250,0,0,0,0.129287598944591
907,0.3253424657534250,0.0570286755941947,0.7777777777777780,0.5,0.9710144927536230,1,0,0,0.3056519927787810
908,0.2226027397260270,0.0476758045292014,0.6666666666666670,0.75,0.463768115942029,1,0,0,0.2987085127065690
909,0.1679793094795430,0.0354530369954895,0.4444444444444440,0.5,0.8043478260869570,1,0,0,0.1334536869879180
910,0.4383561643835620,0.0527658977774661,0.5555555555555560,0.5,0.9637681159420290,0,1,0,0.1931676156089430
911,0.2020547945205480,0.0481432143775269,0.4444444444444440,0.5,0.6376811594202900,0,0,0,0.1658103041244270
912,0.1679793094795430,0.0373273504872747,0.4444444444444440,0.75,0.7608695652173910,1,0,0,0.1508123871684490
913,0.1027397260273970,0.0225291546892893,0.4444444444444440,0.75,0.3840579710144930,0,0,0,0.0737397583668934
914,0.2089041095890410,0.0232302694617775,0.4444444444444440,0.625,0.5579710144927540,0,0,0,0.1528954311901120
915,0.0308219178082191,0.0079459674215335,0.5555555555555560,0.5,0.9927536231884060,0,0,0,0.192796833773087
916,0.0,0.0032765430367617,0.3333333333333330,0.5,0.7101449275362320,0,0,0,0.0556867101791417
917,0.0993150684931506,0.0359905583210638,0.1111111111111110,0.25,0.5579710144927540,0,0,0,0.0005707540619358
918,0.1679793094795430,0.0740377199747598,0.3333333333333330,0.625,0.6086956521739130,0,0,0,0.1390084710456880
919,0.2808219178082190,0.0552712145644908,0.6666666666666670,0.5,0.8623188405797100,1,0,0,0.2820441605332590
920,0.2260273972602740,0.0454743041435883,0.5555555555555560,0.875,0.6231884057971010,1,0,0,0.1966393556450490
921,0.1678082191780820,0.0334758933370726,0.5555555555555560,0.5,0.8840579710144930,1,0,0,0.230662407998889
922,0.1575342465753420,0.0349482343592979,0.4444444444444440,0.75,0.2028985507246380,0,0,0,0.1541452576031110
923,0.1506849315068490,0.0417724181448503,0.5555555555555560,0.5,0.9637681159420290,0,0,0,0.187598944591029
924,0.0993150684931506,0.0313725490196078,0.5555555555555560,0.5,0.8768115942028990,0,0,0,0.2195528398833500
925,0.1986301369863010,0.0417864404403,0.5555555555555560,0.625,0.782608695652174,0,0,0,0.2396889320927650
926,0.1679793094795430,0.0668910233938629,0.4444444444444440,0.625,0.7608695652173910,1,0,0,0.1945563116233860
927,0.2465753424657530,0.0500081796723457,0.7777777777777780,0.5,0.9492753623188410,0,0,0,0.3473128732120540
928,0.1679793094795430,0.0401972469559933,0.6666666666666670,0.5,0.6956521739130440,0,0,0,0.195945007637828
929,0.1679793094795430,0.0492556498165416,0.7777777777777780,0.5,0.9347826086956520,0,0,0,0.2799611165115960
930,0.1679793094795430,0.0547149968449835,0.6666666666666670,0.5,0.9057971014492750,1,0,0,0.2598250243021800
931,0.1780821917808220,0.0356400009348197,0.7777777777777780,0.5,0.9782608695652170,1,0,0,0.230662407998889
932,0.1678082191780820,0.0364579681693893,0.4444444444444440,0.625,0.6739130434782610,0,0,0,0.1147062907929450
933,0.2157534246575340,0.0484704012713547,0.8888888888888890,0.5,0.9710144927536230,1,0,0,0.3959172337175390
934,0.1438356164383560,0.0335927457991539,0.6666666666666670,0.5,0.9565217391304350,0,0,0,0.2153867518400220
935,1.0,0.1231624950337700,0.6666666666666670,0.75,0.6376811594202900,0,1,0,0.287598944591029
936,0.1061643835616440,0.021150295636729,0.3333333333333330,0.5,0.391304347826087,1,0,0,0.0624913206499097
937,0.1575342465753420,0.041052606978429,0.6666666666666670,0.5,0.9492753623188410,0,0,0,0.2083044021663660
938,0.184931506849315,0.0391455747972609,0.6666666666666670,0.5,0.9637681159420290,0,0,0,0.3028746007498960
939,0.1780821917808220,0.0348687746850826,0.6666666666666670,0.5,0.9710144927536230,0,0,0,0.2845424246632410
940,0.1679793094795430,0.1065227044333820,0.6666666666666670,0.75,0.4927536231884060,0,0,0,0.2909318150256910
941,0.1164383561643840,0.0530042768001121,0.5555555555555560,0.5,0.7536231884057970,1,0,0,0.1610887376753230
942,0.1679793094795430,0.0348454041926663,0.6666666666666670,0.5,0.9202898550724640,1,0,0,0.2487154561866410
943,0.071917808219178,0.029965645376148,0.3333333333333330,0.25,0.7608695652173910,1,0,0,0.1598389112623250
944,0.2705479452054800,0.1107761340531450,0.4444444444444440,0.375,0.6884057971014490,0,0,0,0.1501180391612280
945,0.1679793094795430,0.0611138376685596,0.5555555555555560,0.625,0.6231884057971010,1,0,0,0.1424802110817940
946,0.2636986301369860,0.0351492205940779,0.4444444444444440,0.625,0.1304347826086960,0,0,0,0.1249826412998190
947,0.1678082191780820,0.0320783378905793,0.4444444444444440,0.625,0.6304347826086960,0,0,0,0.1501180391612280
948,0.2191780821917810,0.0618663675243637,0.7777777777777780,0.5,0.9420289855072470,0,0,0,0.3264824329954170
949,0.1506849315068490,0.0593890953282385,0.6666666666666670,0.5,0.9420289855072470,1,0,0,0.2188584918761280
950,0.1952054794520550,0.0376732337750356,0.5555555555555560,0.75,0.7246376811594200,0,0,0,0.2258019719483410
951,0.1335616438356160,0.0275771810512047,0.4444444444444440,0.875,0.5652173913043480,0,0,0,0.1306762949590330
952,0.1335616438356160,0.0303816401411577,0.4444444444444440,0.5,0.6739130434782610,0,0,0,0.1180391612276070
953,0.1335616438356160,0.0275771810512047,0.4444444444444440,0.875,0.7246376811594200,0,0,0,0.1374809054298010
954,0.1679793094795430,0.045689312673818,0.4444444444444440,0.375,0.7028985507246380,1,0,0,0.1903902235800580
955,0.047945205479452,0.0378601977143658,0.5555555555555560,0.5,0.7463768115942030,1,0,0,0.1285932509373700
956,0.2089041095890410,0.0272780387482764,0.5555555555555560,0.625,0.5362318840579710,1,0,0,0.1528954311901120
957,0.0102739726027397,0.0,0.5555555555555560,0.625,0.782608695652174,0,0,0,0.1237328148868210
958,0.1678082191780820,0.0286054827175208,0.4444444444444440,0.5,0.6521739130434780,0,0,0,0.1348423830023610
959,0.1506849315068490,0.0334198041552735,0.6666666666666670,0.5,0.9492753623188410,0,0,0,0.20844327176781
960,0.0102739726027397,0.0059454532707004,0.6666666666666670,0.5,0.9202898550724640,0,0,0,0.1667823913345370
961,0.0993150684931506,0.0276098997405875,0.4444444444444440,0.75,0.6231884057971010,1,0,0,0.1133175947785030
962,0.1679793094795430,0.0510738741265278,0.5555555555555560,0.75,0.7608695652173910,1,0,0,0.3292598250243020
963,0.0102739726027397,0.004711491271121,0.5555555555555560,0.625,0.7536231884057970,0,0,0,0.1667823913345370
964,0.3458904109589040,0.0496529481876183,0.8888888888888890,0.5,0.9782608695652170,1,0,0,0.2834328565477020
965,0.2020547945205480,0.0468157704082825,0.6666666666666670,0.5,0.9420289855072470,0,0,0,0.2499652825996390
966,0.1506849315068490,0.0417724181448503,0.5555555555555560,0.5,0.9637681159420290,0,0,0,0.1999722260797110
967,0.3732876712328770,0.0387950174110168,0.4444444444444440,0.75,0.4927536231884060,1,0,0,0.173725871406749
968,0.1679793094795430,0.0284652597630232,0.4444444444444440,0.75,0.6014492753623190,1,0,0,0.1390084710456880
969,0.0993150684931506,0.0216177054850545,0.2222222222222220,0.625,0.2753623188405800,0,0,0,0.0041660880433273
970,0.184931506849315,0.0424501624249222,0.5555555555555560,0.5,0.6231884057971010,0,0,0,0.1459519511179000
971,0.1335616438356160,0.0444039355909229,0.3333333333333330,0.375,0.5579710144927540,0,0,0,0.1390084710456880
972,0.0513698630136986,0.0045245273317908,0.6666666666666670,0.5,0.9492753623188410,0,0,0,0.1917789195945010
973,0.1164383561643840,0.0308116572016172,0.5555555555555560,0.5,0.7753623188405800,0,0,0,0.0897097625329815
974,0.2534246575342470,0.0483255042183738,0.6666666666666670,0.5,0.9782608695652170,0,0,0,0.2042771837244830
975,0.1335616438356160,0.0472738320596414,0.6666666666666670,0.875,0.2753623188405800,1,0,0,0.1841410915150670
976,0.1679793094795430,0.0063147070508775,0.6666666666666670,0.5,0.927536231884058,0,0,0,0.1806693514789610
977,0.1027397260273970,0.0215008530229731,0.3333333333333330,0.75,0.3695652173913040,1,0,0,0.0702680183307873
978,0.047945205479452,0.0139007688892004,0.6666666666666670,0.5,0.9710144927536230,1,0,0,0.2291348423830020
979,0.160958904109589,0.0380939026385286,0.3333333333333330,0.5,0.5942028985507250,0,0,0,0.1042910706846270
980,0.2020547945205480,0.0351305242001449,0.4444444444444440,0.625,0.6594202898550730,0,0,0,0.1445632551034580
981,0.1679793094795430,0.050583093785786,0.6666666666666670,1.0,0.644927536231884,1,0,0,0.1992778780724900
982,0.2636986301369860,0.0509616957629297,0.7777777777777780,0.5,0.9130434782608700,1,0,0,0.4181363699486180
983,0.0753424657534246,0.0087966533454859,0.6666666666666670,0.5,0.9782608695652170,0,0,0,0.1735800583252330
984,0.1679793094795430,0.0465072799083876,0.7777777777777780,0.5,0.9420289855072470,0,0,0,0.3069018191917790
985,0.184931506849315,0.0412489191147257,0.4444444444444440,0.5,0.7608695652173910,0,0,0,0.1265102069157060
986,0.160958904109589,0.0447778634695833,0.4444444444444440,0.5,0.5652173913043480,0,0,0,0.1251215109012640
987,0.1301369863013700,0.0187431349178527,0.5555555555555560,0.875,0.2753623188405800,0,0,0,0.1140119427857240
988,0.2123287671232880,0.0414078384631564,0.8888888888888890,0.5,0.9927536231884060,1,0,0,0.500336064435495
